m_interview,a_interview,m_naissance,a_naissance,age,etude
8,2001,7,1985,16,0
8,2001,4,1978,23,0
8,2001,5,1976,25,0
8,2001,5,1976,25,0
8,2001,5,1976,25,0
8,2001,12,1979,21,1
8,2001,12,1979,21,1
8,2001,12,1979,21,1
8,2001,12,1967,33,0
8,2001,12,1967,33,0
8,2001,12,1967,33,0
8,2001,12,1967,33,0
8,2001,12,1967,33,0
8,2001,4,1956,45,0
8,2001,4,1956,45,0
8,2001,4,1956,45,0
8,2001,4,1956,45,0
8,2001,4,1956,45,0
8,2001,4,1956,45,0
8,2001,4,1956,45,0
8,2001,4,1956,45,0
8,2001,4,1956,45,0
8,2001,4,1956,45,0
8,2001,7,1961,40,0
8,2001,7,1961,40,0
8,2001,7,1961,40,0
8,2001,7,1961,40,0
8,2001,7,1961,40,0
8,2001,7,1961,40,0
8,2001,7,1961,40,0
8,2001,7,1961,40,0
8,2001,1,1971,30,0
8,2001,1,1971,30,0
8,2001,1,1971,30,0
8,2001,1,1971,30,0
8,2001,1,1971,30,0
8,2001,11,1959,41,2
8,2001,11,1959,41,2
8,2001,11,1959,41,2
8,2001,4,1957,44,2
8,2001,4,1957,44,2
8,2001,4,1957,44,2
8,2001,4,1957,44,2
8,2001,6,1971,30,2
8,2001,6,1971,30,2
8,2001,6,1971,30,2
9,2001,12,1955,45,0
9,2001,12,1955,45,0
9,2001,12,1955,45,0
9,2001,12,1955,45,0
9,2001,10,1974,26,0
9,2001,10,1974,26,0
9,2001,12,1980,20,0
9,2001,12,1980,20,0
9,2001,12,1980,20,0
9,2001,3,1963,38,0
9,2001,3,1963,38,0
9,2001,3,1963,38,0
9,2001,3,1971,30,0
9,2001,3,1971,30,0
9,2001,3,1971,30,0
9,2001,3,1971,30,0
9,2001,3,1971,30,0
9,2001,9,1961,40,0
9,2001,9,1961,40,0
9,2001,9,1961,40,0
9,2001,9,1961,40,0
9,2001,9,1961,40,0
9,2001,9,1961,40,0
9,2001,9,1961,40,0
9,2001,9,1961,40,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,4,1966,35,0
9,2001,4,1966,35,0
9,2001,4,1966,35,0
9,2001,4,1966,35,0
9,2001,4,1966,35,0
9,2001,4,1966,35,0
9,2001,4,1966,35,0
9,2001,4,1966,35,0
9,2001,7,1965,36,0
9,2001,7,1965,36,0
9,2001,7,1965,36,0
9,2001,7,1965,36,0
9,2001,7,1965,36,0
9,2001,7,1965,36,0
9,2001,7,1965,36,0
9,2001,7,1965,36,0
9,2001,7,1965,36,0
9,2001,3,1975,26,0
9,2001,3,1975,26,0
9,2001,3,1975,26,0
9,2001,3,1975,26,0
9,2001,4,1976,25,0
9,2001,4,1976,25,0
9,2001,9,1968,33,0
9,2001,9,1968,33,0
9,2001,9,1968,33,0
9,2001,9,1968,33,0
9,2001,9,1968,33,0
9,2001,9,1968,33,0
9,2001,8,1976,25,0
9,2001,11,1969,31,0
9,2001,11,1969,31,0
9,2001,11,1969,31,0
9,2001,11,1969,31,0
9,2001,11,1969,31,0
9,2001,11,1969,31,0
9,2001,3,1971,30,0
9,2001,3,1971,30,0
9,2001,3,1971,30,0
9,2001,3,1971,30,0
9,2001,3,1971,30,0
9,2001,1,1961,40,0
9,2001,1,1961,40,0
9,2001,1,1961,40,0
9,2001,1,1961,40,0
9,2001,1,1961,40,0
9,2001,1,1961,40,0
9,2001,1,1961,40,0
9,2001,1,1961,40,0
9,2001,1,1961,40,0
9,2001,1,1961,40,0
9,2001,6,1968,33,0
9,2001,6,1968,33,0
9,2001,6,1968,33,0
9,2001,6,1968,33,0
9,2001,6,1968,33,0
9,2001,6,1968,33,0
9,2001,6,1968,33,0
9,2001,12,1965,35,0
9,2001,12,1965,35,0
9,2001,12,1965,35,0
9,2001,12,1965,35,0
9,2001,12,1965,35,0
9,2001,12,1965,35,0
9,2001,12,1965,35,0
9,2001,11,1977,23,0
9,2001,11,1977,23,0
9,2001,11,1977,23,0
8,2001,1,1966,35,0
8,2001,1,1966,35,0
8,2001,1,1966,35,0
8,2001,1,1966,35,0
8,2001,1,1966,35,0
8,2001,1,1966,35,0
8,2001,1,1966,35,0
8,2001,9,1963,37,1
8,2001,9,1963,37,1
8,2001,9,1963,37,1
8,2001,9,1963,37,1
8,2001,9,1963,37,1
8,2001,9,1963,37,1
8,2001,9,1963,37,1
8,2001,9,1963,37,1
8,2001,9,1963,37,1
8,2001,9,1963,37,1
8,2001,9,1963,37,1
8,2001,11,1965,35,0
8,2001,11,1965,35,0
8,2001,11,1965,35,0
8,2001,11,1965,35,0
8,2001,11,1965,35,0
8,2001,11,1965,35,0
8,2001,11,1965,35,0
8,2001,11,1965,35,0
8,2001,7,1978,23,1
8,2001,7,1978,23,1
8,2001,7,1978,23,1
8,2001,5,1980,21,0
8,2001,5,1980,21,0
8,2001,2,1984,17,0
8,2001,3,1968,33,1
8,2001,3,1968,33,1
8,2001,3,1968,33,1
8,2001,3,1968,33,1
8,2001,3,1968,33,1
8,2001,12,1975,25,0
8,2001,7,1956,45,0
8,2001,7,1956,45,0
8,2001,7,1956,45,0
8,2001,7,1956,45,0
8,2001,7,1956,45,0
8,2001,7,1956,45,0
8,2001,7,1956,45,0
8,2001,7,1956,45,0
8,2001,7,1956,45,0
8,2001,7,1956,45,0
8,2001,7,1956,45,0
8,2001,3,1984,17,0
8,2001,3,1984,17,0
8,2001,5,1961,40,1
8,2001,5,1961,40,1
8,2001,5,1961,40,1
8,2001,5,1961,40,1
8,2001,5,1961,40,1
8,2001,10,1984,16,0
8,2001,4,1981,20,1
8,2001,4,1981,20,1
8,2001,3,1956,45,0
8,2001,3,1956,45,0
8,2001,3,1956,45,0
8,2001,3,1956,45,0
8,2001,3,1956,45,0
8,2001,1,1975,26,0
8,2001,1,1975,26,0
9,2001,4,1978,23,0
9,2001,4,1978,23,0
9,2001,4,1978,23,0
9,2001,5,1977,24,0
9,2001,5,1977,24,0
9,2001,5,1977,24,0
9,2001,5,1977,24,0
9,2001,5,1977,24,0
9,2001,11,1980,20,0
9,2001,6,1974,27,0
9,2001,6,1974,27,0
9,2001,6,1974,27,0
9,2001,3,1957,44,0
9,2001,3,1957,44,0
9,2001,3,1957,44,0
9,2001,3,1957,44,0
9,2001,3,1957,44,0
9,2001,3,1957,44,0
9,2001,5,1962,39,1
9,2001,5,1962,39,1
9,2001,5,1962,39,1
9,2001,5,1962,39,1
9,2001,5,1962,39,1
9,2001,5,1962,39,1
9,2001,5,1962,39,1
9,2001,8,1975,26,0
9,2001,8,1975,26,0
9,2001,8,1975,26,0
9,2001,8,1975,26,0
9,2001,8,1975,26,0
9,2001,8,1968,33,0
9,2001,8,1968,33,0
9,2001,8,1968,33,0
9,2001,8,1968,33,0
9,2001,1,1984,17,0
9,2001,6,1956,45,0
9,2001,6,1956,45,0
9,2001,6,1956,45,0
9,2001,6,1956,45,0
9,2001,6,1956,45,0
9,2001,6,1956,45,0
9,2001,6,1956,45,0
9,2001,6,1956,45,0
9,2001,6,1956,45,0
9,2001,6,1956,45,0
9,2001,6,1956,45,0
9,2001,6,1956,45,0
9,2001,2,1983,18,0
9,2001,10,1958,42,0
9,2001,10,1958,42,0
9,2001,10,1958,42,0
9,2001,10,1958,42,0
9,2001,10,1958,42,0
9,2001,9,1979,22,0
9,2001,12,1968,32,1
9,2001,12,1968,32,1
9,2001,12,1968,32,1
9,2001,12,1968,32,1
9,2001,12,1968,32,1
9,2001,12,1968,32,1
9,2001,11,1970,30,0
9,2001,11,1970,30,0
9,2001,11,1970,30,0
9,2001,11,1970,30,0
9,2001,11,1970,30,0
9,2001,11,1970,30,0
9,2001,11,1970,30,0
9,2001,8,1981,20,0
9,2001,4,1983,18,0
9,2001,11,1955,45,0
9,2001,11,1955,45,0
9,2001,11,1955,45,0
9,2001,11,1955,45,0
9,2001,11,1955,45,0
9,2001,11,1955,45,0
9,2001,11,1955,45,0
9,2001,11,1955,45,0
9,2001,11,1955,45,0
9,2001,9,1984,17,0
9,2001,6,1976,25,0
9,2001,6,1976,25,0
9,2001,6,1976,25,0
9,2001,6,1976,25,0
9,2001,6,1976,25,0
9,2001,6,1976,25,0
9,2001,4,1966,35,0
9,2001,4,1966,35,0
9,2001,4,1966,35,0
9,2001,6,1971,30,0
9,2001,6,1971,30,0
9,2001,6,1971,30,0
9,2001,6,1971,30,0
9,2001,6,1971,30,0
9,2001,6,1971,30,0
9,2001,1,1966,35,0
9,2001,5,1962,39,0
9,2001,5,1962,39,0
9,2001,5,1962,39,0
9,2001,5,1962,39,0
9,2001,5,1962,39,0
9,2001,5,1962,39,0
9,2001,5,1962,39,0
9,2001,5,1962,39,0
9,2001,5,1962,39,0
9,2001,5,1962,39,0
9,2001,5,1962,39,0
9,2001,7,1969,32,0
9,2001,10,1952,48,1
9,2001,10,1952,48,1
9,2001,10,1952,48,1
9,2001,10,1952,48,1
9,2001,10,1952,48,1
9,2001,10,1952,48,1
9,2001,10,1952,48,1
9,2001,10,1952,48,1
9,2001,10,1952,48,1
8,2001,7,1966,35,0
8,2001,7,1966,35,0
8,2001,7,1966,35,0
8,2001,7,1966,35,0
8,2001,7,1966,35,0
8,2001,1,1979,22,0
8,2001,1,1979,22,0
8,2001,1,1973,28,1
8,2001,1,1973,28,1
8,2001,1,1973,28,1
8,2001,1,1973,28,1
8,2001,1,1973,28,1
8,2001,12,1981,19,0
8,2001,12,1981,19,0
8,2001,12,1981,19,0
8,2001,11,1967,33,0
8,2001,11,1967,33,0
8,2001,11,1967,33,0
8,2001,11,1967,33,0
8,2001,11,1967,33,0
8,2001,11,1967,33,0
8,2001,11,1967,33,0
8,2001,3,1982,19,0
8,2001,3,1982,19,0
8,2001,5,1976,25,1
8,2001,5,1976,25,1
8,2001,5,1976,25,1
8,2001,12,1974,26,0
8,2001,12,1974,26,0
8,2001,12,1974,26,0
8,2001,2,1960,41,1
8,2001,2,1960,41,1
8,2001,2,1960,41,1
8,2001,2,1960,41,1
8,2001,2,1960,41,1
8,2001,2,1960,41,1
8,2001,2,1960,41,1
8,2001,2,1960,41,1
8,2001,10,1983,17,1
8,2001,11,1980,20,0
8,2001,11,1980,20,0
8,2001,1,1968,33,2
8,2001,1,1968,33,2
8,2001,1,1968,33,2
8,2001,1,1968,33,2
8,2001,1,1968,33,2
8,2001,9,1974,26,0
8,2001,9,1974,26,0
8,2001,9,1974,26,0
8,2001,9,1974,26,0
8,2001,10,1965,35,0
8,2001,10,1965,35,0
8,2001,10,1965,35,0
8,2001,10,1965,35,0
8,2001,10,1965,35,0
8,2001,10,1965,35,0
8,2001,10,1965,35,0
8,2001,10,1965,35,0
8,2001,10,1977,23,0
8,2001,9,1969,31,0
8,2001,9,1969,31,0
8,2001,9,1969,31,0
8,2001,9,1969,31,0
8,2001,9,1969,31,0
8,2001,9,1969,31,0
8,2001,10,1977,23,0
8,2001,10,1977,23,0
8,2001,9,1982,18,0
8,2001,4,1976,25,1
8,2001,4,1976,25,1
8,2001,4,1976,25,1
8,2001,4,1976,25,1
8,2001,4,1976,25,1
8,2001,4,1976,25,1
8,2001,7,1974,27,1
8,2001,7,1974,27,1
8,2001,7,1974,27,1
8,2001,9,1969,31,1
8,2001,9,1969,31,1
8,2001,9,1969,31,1
8,2001,9,1969,31,1
8,2001,10,1968,32,0
8,2001,10,1968,32,0
8,2001,10,1968,32,0
8,2001,10,1968,32,0
8,2001,10,1968,32,0
8,2001,10,1968,32,0
8,2001,10,1968,32,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,3,1971,30,0
8,2001,3,1971,30,0
8,2001,3,1971,30,0
8,2001,3,1971,30,0
8,2001,3,1971,30,0
8,2001,3,1971,30,0
8,2001,3,1971,30,0
8,2001,12,1959,41,0
8,2001,12,1959,41,0
8,2001,12,1959,41,0
8,2001,12,1959,41,0
8,2001,12,1959,41,0
8,2001,12,1959,41,0
8,2001,12,1959,41,0
8,2001,12,1959,41,0
8,2001,12,1959,41,0
8,2001,12,1959,41,0
8,2001,12,1959,41,0
8,2001,12,1959,41,0
8,2001,10,1982,18,1
9,2001,5,1982,19,0
9,2001,1,1985,16,0
9,2001,11,1972,28,0
9,2001,11,1972,28,0
9,2001,4,1976,25,0
9,2001,4,1976,25,0
9,2001,4,1976,25,0
9,2001,4,1976,25,0
9,2001,4,1976,25,0
9,2001,7,1981,20,0
9,2001,7,1981,20,0
9,2001,7,1981,20,0
9,2001,12,1979,21,0
9,2001,12,1979,21,0
9,2001,3,1956,45,0
9,2001,3,1956,45,0
9,2001,3,1956,45,0
9,2001,3,1956,45,0
9,2001,3,1956,45,0
9,2001,3,1956,45,0
9,2001,3,1956,45,0
9,2001,3,1956,45,0
9,2001,5,1977,24,0
9,2001,5,1977,24,0
9,2001,7,1959,42,0
9,2001,7,1959,42,0
9,2001,7,1959,42,0
9,2001,7,1959,42,0
9,2001,7,1959,42,0
9,2001,7,1959,42,0
9,2001,4,1980,21,1
9,2001,4,1979,22,2
9,2001,4,1956,45,1
9,2001,4,1956,45,1
9,2001,4,1956,45,1
9,2001,4,1956,45,1
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,2,1958,43,0
9,2001,2,1958,43,0
9,2001,2,1958,43,0
9,2001,2,1958,43,0
9,2001,2,1958,43,0
9,2001,2,1958,43,0
9,2001,2,1958,43,0
9,2001,2,1958,43,0
9,2001,11,1973,27,1
9,2001,11,1973,27,1
9,2001,11,1973,27,1
9,2001,11,1973,27,1
9,2001,3,1979,22,0
9,2001,3,1979,22,0
9,2001,8,1966,35,2
9,2001,8,1966,35,2
9,2001,8,1966,35,2
9,2001,6,1976,25,1
9,2001,6,1976,25,1
9,2001,6,1976,25,1
9,2001,6,1976,25,1
9,2001,6,1976,25,1
9,2001,6,1976,25,1
9,2001,2,1978,23,0
9,2001,2,1978,23,0
9,2001,10,1960,40,0
9,2001,10,1960,40,0
9,2001,10,1960,40,0
9,2001,8,1978,23,0
9,2001,12,1966,34,0
9,2001,12,1966,34,0
9,2001,12,1966,34,0
9,2001,12,1966,34,0
9,2001,12,1966,34,0
9,2001,12,1966,34,0
9,2001,12,1966,34,0
9,2001,12,1966,34,0
9,2001,12,1966,34,0
9,2001,2,1968,33,0
9,2001,2,1968,33,0
9,2001,2,1968,33,0
9,2001,2,1968,33,0
9,2001,2,1968,33,0
9,2001,2,1968,33,0
9,2001,2,1968,33,0
9,2001,5,1961,40,0
9,2001,5,1961,40,0
9,2001,5,1961,40,0
9,2001,5,1961,40,0
9,2001,5,1961,40,0
9,2001,11,1970,30,0
9,2001,11,1970,30,0
9,2001,11,1970,30,0
9,2001,11,1970,30,0
9,2001,11,1970,30,0
9,2001,10,1974,26,0
9,2001,10,1974,26,0
9,2001,10,1974,26,0
9,2001,10,1974,26,0
9,2001,4,1964,37,0
9,2001,4,1964,37,0
9,2001,4,1964,37,0
9,2001,4,1964,37,0
9,2001,4,1964,37,0
9,2001,4,1964,37,0
9,2001,4,1964,37,0
9,2001,4,1964,37,0
9,2001,4,1964,37,0
9,2001,4,1964,37,0
9,2001,6,1969,32,0
9,2001,6,1969,32,0
9,2001,6,1969,32,0
9,2001,6,1969,32,0
9,2001,6,1969,32,0
9,2001,6,1969,32,0
9,2001,6,1969,32,0
9,2001,11,1963,37,0
9,2001,11,1963,37,0
9,2001,11,1963,37,0
9,2001,1,1981,20,0
9,2001,1,1981,20,0
9,2001,5,1974,27,0
9,2001,5,1974,27,0
9,2001,5,1974,27,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,12,1963,37,0
9,2001,12,1963,37,0
9,2001,12,1963,37,0
9,2001,12,1963,37,0
9,2001,12,1963,37,0
9,2001,12,1963,37,0
9,2001,4,1964,37,0
9,2001,4,1964,37,0
9,2001,4,1964,37,0
9,2001,4,1964,37,0
9,2001,2,1981,20,0
9,2001,2,1981,20,0
9,2001,2,1981,20,0
9,2001,7,1977,24,0
9,2001,7,1977,24,0
9,2001,7,1977,24,0
9,2001,4,1976,25,0
9,2001,4,1976,25,0
9,2001,4,1976,25,0
9,2001,4,1976,25,0
9,2001,4,1976,25,0
9,2001,6,1976,25,1
9,2001,6,1976,25,1
9,2001,6,1976,25,1
9,2001,7,1960,41,0
9,2001,7,1960,41,0
9,2001,7,1960,41,0
9,2001,7,1960,41,0
9,2001,7,1960,41,0
10,2001,10,1980,21,0
10,2001,10,1980,21,0
10,2001,5,1974,27,0
10,2001,5,1974,27,0
10,2001,5,1974,27,0
10,2001,3,1974,27,0
10,2001,3,1974,27,0
10,2001,3,1974,27,0
10,2001,3,1974,27,0
10,2001,1,1976,25,0
10,2001,1,1976,25,0
10,2001,1,1976,25,0
10,2001,1,1976,25,0
10,2001,2,1976,25,0
10,2001,2,1976,25,0
10,2001,1,1978,23,0
10,2001,2,1976,25,0
10,2001,2,1976,25,0
10,2001,2,1976,25,0
10,2001,2,1976,25,0
10,2001,4,1981,20,0
10,2001,4,1981,20,0
10,2001,4,1981,20,0
10,2001,11,1979,21,0
10,2001,12,1956,44,0
10,2001,12,1956,44,0
10,2001,12,1956,44,0
10,2001,12,1956,44,0
10,2001,12,1956,44,0
10,2001,4,1973,28,0
10,2001,4,1973,28,0
10,2001,4,1973,28,0
10,2001,4,1973,28,0
10,2001,4,1973,28,0
10,2001,6,1976,25,0
10,2001,6,1976,25,0
10,2001,6,1976,25,0
10,2001,6,1976,25,0
10,2001,6,1983,18,0
10,2001,6,1983,18,0
10,2001,6,1974,27,0
10,2001,6,1974,27,0
10,2001,6,1974,27,0
10,2001,6,1974,27,0
10,2001,6,1974,27,0
10,2001,6,1974,27,0
10,2001,3,1972,29,0
10,2001,3,1972,29,0
10,2001,3,1972,29,0
10,2001,3,1972,29,0
10,2001,3,1972,29,0
10,2001,3,1972,29,0
10,2001,4,1974,27,0
10,2001,4,1974,27,0
10,2001,4,1974,27,0
10,2001,4,1974,27,0
10,2001,4,1974,27,0
10,2001,4,1974,27,0
10,2001,11,1974,26,0
10,2001,11,1974,26,0
10,2001,11,1974,26,0
10,2001,8,1974,27,0
10,2001,8,1974,27,0
10,2001,9,1961,40,0
10,2001,9,1961,40,0
10,2001,9,1961,40,0
10,2001,9,1961,40,0
10,2001,9,1961,40,0
10,2001,9,1961,40,0
10,2001,9,1961,40,0
10,2001,9,1961,40,0
10,2001,9,1961,40,0
10,2001,11,1958,42,0
10,2001,11,1958,42,0
10,2001,11,1958,42,0
10,2001,11,1958,42,0
10,2001,11,1958,42,0
10,2001,11,1958,42,0
10,2001,11,1958,42,0
10,2001,11,1958,42,0
10,2001,1,1963,38,0
10,2001,1,1963,38,0
10,2001,1,1963,38,0
10,2001,1,1963,38,0
10,2001,1,1963,38,0
10,2001,1,1963,38,0
10,2001,4,1969,32,0
10,2001,4,1969,32,0
10,2001,4,1969,32,0
10,2001,4,1969,32,0
10,2001,4,1969,32,0
10,2001,4,1969,32,0
10,2001,9,1966,35,0
10,2001,9,1966,35,0
10,2001,9,1966,35,0
10,2001,9,1966,35,0
10,2001,9,1966,35,0
10,2001,9,1966,35,0
10,2001,9,1966,35,0
10,2001,9,1966,35,0
10,2001,10,1976,25,0
10,2001,10,1976,25,0
10,2001,10,1976,25,0
10,2001,10,1976,25,0
10,2001,12,1964,36,0
10,2001,12,1964,36,0
10,2001,2,1972,29,0
10,2001,2,1972,29,0
10,2001,2,1972,29,0
10,2001,2,1972,29,0
10,2001,2,1972,29,0
10,2001,2,1972,29,0
10,2001,8,1982,19,0
10,2001,8,1982,19,0
10,2001,6,1977,24,0
10,2001,6,1977,24,0
10,2001,8,1976,25,0
10,2001,8,1976,25,0
10,2001,8,1976,25,0
10,2001,1,1976,25,0
10,2001,1,1976,25,0
10,2001,1,1976,25,0
10,2001,10,1976,25,0
10,2001,10,1976,25,0
10,2001,10,1976,25,0
10,2001,7,1974,27,1
10,2001,7,1974,27,1
10,2001,7,1974,27,1
10,2001,7,1974,27,1
10,2001,7,1974,27,1
10,2001,7,1974,27,1
9,2001,2,1976,25,0
9,2001,2,1976,25,0
9,2001,12,1979,21,0
9,2001,10,1968,32,0
9,2001,10,1968,32,0
9,2001,10,1968,32,0
9,2001,10,1968,32,0
9,2001,10,1968,32,0
9,2001,10,1968,32,0
9,2001,10,1968,32,0
9,2001,10,1968,32,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,10,1970,30,0
9,2001,10,1970,30,0
9,2001,10,1970,30,0
9,2001,10,1970,30,0
9,2001,5,1981,20,0
9,2001,8,1981,20,0
9,2001,8,1981,20,0
9,2001,3,1971,30,0
9,2001,3,1971,30,0
9,2001,3,1971,30,0
9,2001,3,1971,30,0
9,2001,3,1971,30,0
9,2001,1,1976,25,0
9,2001,1,1976,25,0
9,2001,1,1976,25,0
9,2001,1,1976,25,0
9,2001,1,1980,21,0
9,2001,1,1980,21,0
9,2001,1,1980,21,0
9,2001,3,1961,40,0
9,2001,3,1961,40,0
9,2001,3,1961,40,0
9,2001,3,1961,40,0
9,2001,3,1961,40,0
9,2001,3,1961,40,0
9,2001,3,1961,40,0
9,2001,3,1961,40,0
9,2001,6,1981,20,1
9,2001,6,1974,27,2
9,2001,6,1974,27,2
9,2001,6,1974,27,2
9,2001,1,1969,32,0
9,2001,1,1969,32,0
9,2001,1,1969,32,0
9,2001,1,1969,32,0
9,2001,1,1969,32,0
9,2001,1,1969,32,0
9,2001,4,1979,22,0
9,2001,4,1979,22,0
9,2001,6,1981,20,0
9,2001,1,1960,41,0
9,2001,1,1960,41,0
9,2001,1,1960,41,0
9,2001,1,1960,41,0
9,2001,1,1960,41,0
9,2001,1,1960,41,0
9,2001,1,1960,41,0
9,2001,1,1960,41,0
9,2001,8,1973,28,0
9,2001,8,1973,28,0
9,2001,8,1973,28,0
9,2001,8,1973,28,0
9,2001,7,1978,23,0
9,2001,7,1978,23,0
9,2001,7,1978,23,0
9,2001,10,1979,21,0
9,2001,10,1979,21,0
8,2001,12,1982,18,0
8,2001,7,1956,45,0
8,2001,7,1956,45,0
8,2001,7,1956,45,0
8,2001,7,1956,45,0
8,2001,7,1956,45,0
8,2001,7,1956,45,0
8,2001,7,1956,45,0
8,2001,7,1956,45,0
8,2001,9,1975,25,0
8,2001,9,1975,25,0
8,2001,9,1975,25,0
8,2001,9,1975,25,0
8,2001,9,1975,25,0
8,2001,9,1975,25,0
8,2001,9,1975,25,0
8,2001,2,1978,23,0
8,2001,2,1978,23,0
8,2001,2,1978,23,0
8,2001,12,1975,25,0
8,2001,12,1975,25,0
8,2001,4,1974,27,1
8,2001,12,1975,25,0
8,2001,12,1975,25,0
8,2001,12,1975,25,0
8,2001,9,1980,20,0
8,2001,9,1980,20,0
8,2001,9,1980,20,0
8,2001,12,1978,22,0
8,2001,12,1978,22,0
8,2001,12,1978,22,0
8,2001,12,1978,22,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,9,1955,45,0
8,2001,9,1955,45,0
8,2001,9,1955,45,0
8,2001,9,1955,45,0
8,2001,9,1955,45,0
8,2001,9,1955,45,0
8,2001,9,1955,45,0
8,2001,9,1955,45,0
8,2001,9,1955,45,0
8,2001,9,1985,15,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,5,1958,43,0
8,2001,5,1958,43,0
8,2001,5,1958,43,0
8,2001,5,1958,43,0
8,2001,5,1958,43,0
8,2001,5,1958,43,0
8,2001,5,1958,43,0
8,2001,5,1958,43,0
8,2001,5,1958,43,0
8,2001,5,1958,43,0
8,2001,5,1958,43,0
8,2001,5,1958,43,0
8,2001,4,1979,22,0
8,2001,4,1979,22,0
8,2001,4,1979,22,0
8,2001,9,1955,45,0
8,2001,9,1955,45,0
8,2001,9,1955,45,0
8,2001,9,1955,45,0
8,2001,9,1955,45,0
8,2001,9,1955,45,0
8,2001,9,1955,45,0
8,2001,9,1955,45,0
8,2001,9,1955,45,0
8,2001,9,1960,40,0
8,2001,9,1960,40,0
8,2001,9,1960,40,0
8,2001,9,1960,40,0
8,2001,9,1960,40,0
8,2001,9,1960,40,0
8,2001,9,1960,40,0
8,2001,9,1960,40,0
8,2001,1,1967,34,0
8,2001,1,1967,34,0
8,2001,1,1967,34,0
8,2001,1,1967,34,0
8,2001,1,1967,34,0
8,2001,1,1967,34,0
8,2001,1,1967,34,0
8,2001,10,1968,32,2
8,2001,10,1968,32,2
8,2001,8,1961,40,0
8,2001,8,1961,40,0
8,2001,8,1961,40,0
8,2001,8,1961,40,0
8,2001,8,1961,40,0
8,2001,8,1961,40,0
8,2001,8,1961,40,0
8,2001,8,1961,40,0
8,2001,8,1961,40,0
8,2001,8,1961,40,0
8,2001,8,1961,40,0
8,2001,4,1970,31,0
8,2001,4,1970,31,0
8,2001,4,1970,31,0
8,2001,4,1970,31,0
8,2001,4,1970,31,0
8,2001,4,1970,31,0
8,2001,4,1970,31,0
8,2001,4,1970,31,0
8,2001,4,1970,31,0
8,2001,10,1968,32,0
8,2001,10,1968,32,0
8,2001,10,1968,32,0
8,2001,10,1968,32,0
8,2001,10,1968,32,0
8,2001,10,1968,32,0
8,2001,10,1968,32,0
8,2001,5,1981,20,0
8,2001,3,1976,25,1
8,2001,3,1976,25,1
8,2001,3,1976,25,1
8,2001,3,1976,25,1
8,2001,3,1976,25,1
8,2001,11,1975,25,0
8,2001,11,1975,25,0
8,2001,11,1975,25,0
8,2001,11,1975,25,0
8,2001,11,1975,25,0
8,2001,5,1971,30,1
8,2001,5,1971,30,1
8,2001,5,1971,30,1
8,2001,5,1971,30,1
8,2001,5,1971,30,1
8,2001,5,1971,30,1
8,2001,2,1961,40,0
8,2001,2,1961,40,0
8,2001,2,1961,40,0
8,2001,2,1961,40,0
8,2001,2,1961,40,0
8,2001,2,1961,40,0
8,2001,2,1961,40,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1974,27,1
8,2001,6,1974,27,1
8,2001,6,1974,27,1
8,2001,6,1974,27,1
8,2001,6,1974,27,1
8,2001,6,1974,27,1
8,2001,6,1974,27,1
8,2001,10,1965,35,0
8,2001,10,1965,35,0
8,2001,10,1965,35,0
8,2001,10,1965,35,0
8,2001,10,1965,35,0
8,2001,10,1965,35,0
8,2001,10,1965,35,0
8,2001,10,1965,35,0
8,2001,10,1965,35,0
8,2001,10,1965,35,0
8,2001,10,1965,35,0
8,2001,1,1964,37,0
8,2001,1,1964,37,0
8,2001,1,1964,37,0
